"id","partno","sectionno","ledgerno","codenk","itemname","mua","ved","fns","accountingunit","scaledto","inlieupartno","pageno","pagenoold","eqptcode","location","msnumber","mspageno","mslocation","msitemsrlno","unitprice","duesin","dateofmmf","mmf","leadtime","fwp","dateentered","dataentryclk","dateupdated","procurecostmax","procurecostmin","procuretimeaverage","abc","stock","disable","inlieupartno1","inlieupartno2","auth","module"
"16652","09482M40131","42","45",,"SPARKING PLUG","false","2","2","9","2",,"---",,"121","B2A3",,,"0",,"109.0",,"2019-02-02 00:00:00",,"3","3","2010-11-30 00:00:00","173","2019-02-02 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"16665","5340-135143                               ","144","46",,"MOUNTING ENGINE FRONT","false","0","3","9","2","11610-M-80020","80",,"121","          /          /          ","0","8","0","0","0.0","24","2025-05-29 00:00:00","2","3","0","1900-01-01 00:00:00","1001","2025-05-29 00:00:00","450.0","250.0","11","3","-3",,,,"2.0","0"
"16696","14300-80C11                               ","144","1",,"MUFFLER COMP","false","1","3","9","1001",,,,"10001","          /RACK      /          ","0",,,"0","0.0","9","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"16712","3120-004922                               ","28","45",,"BRG CLUTCH RELEASE (2326570 COO)","false","2","3","9","2","23265-70C00","150",,"121","          /B3C1      /          ","0","17","0","0","0.0","2","1900-01-01 00:00:00","3","3","0","2025-04-15 00:00:00","1001","2025-04-15 00:00:00","2250.0","1250.0","9","3","5",,,,"1.0","0"
"16718","2520-003337                               ","144","45",,"COVER BOOT","false","0","3","9","2","28137-M-83000","94",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","6",,,,"1.0","0"
"16719","29981-80050                               ","28","45",,"BEARING FRONT","false","0","3","9","2",,"133",,"121","          /          /          ","0",,"0","0","0.0","4","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","16",,,,"1.0","0"
"16722","29984-80050                               ","28","45",,"BEARING","false","0","3","9","2",,"134",,"121","          /          /          ","0","29","0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","2",,,,"1.0","0"
"16723","29986-80050                               ","28","45",,"BEARING PILOT","false","0","3","9","2",,"135",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","2","2025-04-04 00:00:00","1001","2025-04-04 00:00:00","0.0","0.0",,"3","6",,,,"1.0","0"
"16724","5365-011009                               ","144","46",,"CIRCLIP","false","0","3","9","2","29992-80050","84",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","8",,,,"1.0","0"
"16726","31100 -80C00","75","1",,"STARTER MOTOR ASSY","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0","7","0","0","1",,,,
"16752","35632-80110                               ","75","46",,"LENS LH (FRONT LAMP)","false","0","3","9","2",,"15",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"16753","35662M80000                               ","144","1",,"LENS TURN SIGNAL","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","17",,,,,
"16758","36717M80021                               ","144","46",,"COVER FUSE BOX","false","0","3","9","2",,"21",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","2",,,,"1.0","0"
"16760","37495-80000                               ","144","46",,"SEAT SWITCH","false","0","3","9","2",,"25",,"121","          /          /          ","0","35","0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","2",,,,"1.0","0"
"16762","37740M66010                               ","144","1",,"SWITCH ASSY STOP LAMP","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","12",,,,,
"16765","2540-006506                               ","144","45",,"ARM ASSY WIPER LH","false","0","3","9","2","38330-M-82C00","98",,"121","          /          /          ","0","36","0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"16770","41310M80330","42","46",,"SPRING ASSY REAR","false","2","3","9","2",,"93",,"121","BULK",,,"0",,"0.0",,"2018-01-25 00:00:00",,"3","3","2010-11-25 00:00:00","27","2018-01-25 00:00:00","0.0","0.0",,"2","3","1",,,"1.0","0"
"16783","45610M75M00                               ","144","1",,"KING PIN","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","15",,,,,
"16788","48121M75M00-P4Z                           ","144","1",,"BUTTON HORN","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","2",,,,,
"16790","48381-M-51040","42","46",,"BUSH COLO SPRING","false","2","2","9","2","48381-51040","52",,"121","BIN 5    E2","2272","33","0","424","40.0","20","2018-01-07 00:00:00",,"3","0","2008-04-04 00:00:00","173","2018-01-07 00:00:00","0.0","0.0",,"2","20","1",,,"1.0","0"
"16792","48806-80000                               ","144","46",,"BOOT ASSY","false","0","3","9","10",,"63",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","12",,,,"1.0","0"
"16793","48810-M-60A00                             ","75","46",,"ASSY TIE ROD END","false","0","3","9","2",,"64",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"16798","2940-003791                               ","144","45",,"PIPE BRAKE NO 6","false","0","3","9",,"51G60-M-80320","120",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","3",,,,"1.0","0"
"16799","4720-009043                               ","148","1",,"HOSE FRONT FLEXIBLE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,,
"16812","55221M80000                               ","144","1",,"DUST COVER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","6",,,,,
"16814","48730M80031","144","45",,"DAMPER ASSY STEERING","false","2","1","9","2",,"163",,"121","B2D5","2272","54","0","746","5.0",,"2021-10-04 00:00:00","0","3","2","2010-05-31 00:00:00","233","2021-12-21 00:00:00","0.0","0.0",,"3","0","1",,,,"0"
"16820","82201M80102","42","46",,"LOCK ASSY DOOR RH  FRT","false","2","1","9","2",,"183",,"121","B2B6","2269",,"0","11","390.0",,"2019-01-11 00:00:00",,"3","1","2010-07-21 00:00:00","142","2019-01-11 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"16822","83110M80100","42","46",,"HANDLE IN SIDE RH","false","2","2","9","16",,"187",,"121","B2 B BACK",,,"0",,"45.0","45","2008-04-04 00:00:00","0","3","0","2010-12-29 00:00:00",,,,,,,"10","1",,,"1.0",
"16823","83130M80100-5ES                           ","144","46",,"HANDLE INSIDE LH","false","2","3","9","2",,"126",,"121","          /          /          ","0","54","0","0","0.0","4","1900-01-01 00:00:00","3","3","0","2022-12-08 00:00:00","1001","2022-12-08 00:00:00","0.0","0.0","4","3","15",,,,"1.0","0"
"16825","84531M80121                               ","144","1",,"GLASS FRONT DOOR RH","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","3",,,,,
"16828","85410M67012                               ","144","46",,"CAP ASSY FUEL TANK","false","2","3","9","2",,"139",,"121","          /          /          ","0","55","0","0","0.0","11","2023-07-19 00:00:00","0","3","0","2022-09-02 00:00:00","1001","2022-09-02 00:00:00","170.0","160.0",,"3","0",,,,"1.0","0"
"16843","074962","40","123",,"SILENT BLUCK BRT","false","2","1","9","2",,"---",,"122",,,,"0",,"45.0",,"2019-02-02 00:00:00",,"3","0","2010-07-02 00:00:00","173","2019-02-02 00:00:00","0.0","0.0",,"2","1","1",,,"1.0","0"
"16856","5350-000006                               ","145","118",,"ABRASIVES CLOTH EMERY 280 X 230MM","false","3","3","9","2",,"10",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","2022-12-07 00:00:00","1001","2022-12-07 00:00:00","0.0","0.0",,"3","23",,,,"1.0","0"
"16879","3439-000087                               ","9","117",,"ROD WELDING IRON CAST SUPER SILICON 3.15","false","0","3","5","2",,"122",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","0","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","17",,,,"1.0","0"
"16880","8305-000082                               ","11","118",,"LEATHER CLOTH WHITE","false","0","3","8","2",,"67",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","2022-11-25 00:00:00","1001","2022-11-25 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"16916","3110-002012                               ","28","1",,"BEARING TAPPERED ROLLER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"16987","5350-000005                               ","145","118",,"ABRASIVES CLOTH EMERY OR CORUNDUM SIZE O","false","0","3","12","2",,"9",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","0","3","0","2024-04-05 00:00:00","1001","2024-04-05 00:00:00","0.0","0.0",,"3","2",,,,"1.0","0"
"17448","1005-003151                               ","2","1",,"CATCH SAFETY ASSEMBLY","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"17452","1005-003177                               ","2","23",,"STOCK SIDE RIGHT","false","0","3","9","5",,"3",,"19","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"17500","1005-001550                               ","1","1",,"PLUNGER COCKING HANDLE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","2021-09-06 00:00:00","1001","2021-09-06 00:00:00",,,,"3","4",,,,,
"17528","1005-001642                               ","1","14",,"TUBE RETURN SPRING","false","0","3","9","5",,"41",,"233","          /          /          ","0","6","0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0",
"17531","1005-001665                               ","1","14",,"PLATE BUTT ASSY (ALLUMINIUM)","false","0","3","9","2",,"03",,"236","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","4",,,,"1.0","0"
"17532","1005-001666                               ","1","14",,"PLATE BUTT (ALLUMINIUM)","false","1","3","9","2",,"04",,"236","          /          /          ","0",,"0","0","0.0","1","1900-01-01 00:00:00","3","3","0","2023-08-10 00:00:00","1001","2023-08-10 00:00:00","0.0","0.0",,"3","3",,,,"1.0","0"
"17574","1005-007749                               ","1","1",,"PLUG GAS CYLINDER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","2",,,,,
"17575","1005-007752                               ","1","14",,"GRIP PISTOL","false","0","3","9","2",,"18",,"233","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","2",,,,"1.0","0"
"17582","5305-005006                               ","1","14",,"SCREW SECURING BRACKET BUTT","false","0","3","9","2",,"59",,"236","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","4",,,,"1.0","0"
"17593","1005-999602457                            ","1","1",,"WASHER RETURN SPRING TUBE SCREW","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","10",,,,,
"17598","5315-001764                               ","1","14",,"PIN COCKING HANDLE STUD","false","0","3","9","5",,"69",,"236","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","2022-07-02 00:00:00","1001","2022-07-02 00:00:00","0.0","0.0",,"3","3",,,,"1.0","0"
"17618","5360-007120                               ","1","1",,"SPRING HELICAL COMPRESSION CARRY HANDLE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","3",,,,,
"17678","2663-3570-7709","51","83",,"OIL SEAL DANA SPICER","false","2","2","9","2","2664-3570-7709","197",,"123","-",,,"0",,"0.0",,"2021-12-17 00:00:00",,"3","0","2003-02-12 00:00:00","355","2021-12-17 00:00:00","0.0","0.0",,"2","3","1",,,"1.0","0"
"18126","0822-105-03148","77","122",,"TEFLON FOR ICON 0273","false","2","2","9","5",,"---",,"12","B19 Z97",,,"0",,"0.0",,"2019-02-04 00:00:00",,"3","0","2003-02-24 00:00:00","174","2019-02-04 00:00:00","455.0","455.0",,"3","1","1",,,"1.0","0"
"18474","37200-10B-720                             ","35","39",,"SPEEDOMETER CABLE","false","0","3","9","2",,"47",,"13","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","0","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","132.0","132.0",,"0","0",,,,"1.0","0"
"18476","5530-400054                               ","12","118",,"PLYWOOD GENERAL PURPOSE WWR-AB-7 PLY 240","false","0","3","12","2",,"17",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","2022-09-03 00:00:00","1001","2022-09-03 00:00:00","2999.0","2800.0","5","3","0",,,,"1.0","0"
"18479","8305-000078                               ","11","118",,"LEATHER CLOTH BLACK","false","3","3","8","2",,"65",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","0","3","0","2022-07-15 00:00:00","1001","2022-07-15 00:00:00","280.0","220.0","5","3","100",,,,"8.0","0"
"18488","6645-000132                               ","79","11",,"METE TIME LOTALLIZER 230V 50HZ 5DIGIT","false","0","3","9","2",,"48",,"29","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","1350.0","1300.0",,"3","7",,,,"1.0","0"
"18492","7510-000012                               ","4","118",,"CHALK TAILOR WHITE","false","3","3","5","2",,"91",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","0","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"18499","8310-000026                               ","4","118",,"S/COTTON THREAD 100 DTEX X6 OG 500M","false","3","3","9","2",,"74",,"705","          /          /          ","0",,"0","0","0.0","2","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","102.0","50.0",,"3","0",,,,"1.0","0"
"18500","8310-000030                               ","4","118",,"S/COTTON THREAD 100 DTEX X6 WHITE 50M","false","0","3","9","2",,"93",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"18508","8310-000069                               ","4","118",,"S/COTTON THREAD 590 DTEX X3 KHAKI 1000M","false","3","3","9","2",,"76",,"705","          /          /          ","0",,"0","0","0.0","25","1900-01-01 00:00:00","3","3","0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","80.0","69.0",,"3","0",,,,"1.0","0"
"18512","8330-000018","5","123",,"LEATHER BUFFALO CARRIED","false","2","2","5","2",,"22",,"705","EXP",,,"0",,"0.0",,"2019-01-30 00:00:00",,"3","0","2010-03-25 00:00:00","173","2019-01-30 00:00:00","0.0","0.0",,"2","6","1",,,"1.0","0"
"18519","5350-000004                               ","145","118",,"ABRASIVES CLOTH EMERY OR CORUNDOM  SIZE","false","0","3","12","2",,"14",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","2022-12-08 00:00:00","1001","2022-12-08 00:00:00","0.0","0.0",,"3","33",,,,"1.0","0"
"18521","5350-000010                               ","145","118",,"ABRASIVE CLOTH GLASS IS GRIT 180 SIZE OF","false","3","3","9","2",,"12",,"705","          /          /          ","0",,"0","0","0.0","10","1900-01-01 00:00:00","0","3","0","2023-04-01 00:00:00","1001","2023-04-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"18530","5350-000023                               ","10","118",,"ABRASIVE PAPER EMERY OR CORUNDUM IS GRIT","false","0","3","12","2",,"19",,"705","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3","3","0","2022-12-08 00:00:00","1001","2022-12-08 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
